Date,Timestamp,Condition,Order,Event,NarrativeEvent,InputBlockNo,InputNo,TrialNumber,FeedbackType,BlockResult,WinCount,LossCount,Lane,Column,FishType,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber,
2020-05-07,10:41:10.0102,3,3,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,NA,1,0.25,NA,NA,1,Accepted,KeySequence,5,
2020-05-07,10:41:10.0112,3,3,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,5,
2020-05-07,10:41:10.0112,3,3,[gameevent],Feedback,1,1,1,AssistedSuccess,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,5,
2020-05-07,10:41:10.8573,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0,0,NA,WrongKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,6,
2020-05-07,10:41:11.3570,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0.5000564,0.5000564,NA,WrongKey,H,K,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,6,
2020-05-07,10:41:11.3919,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0.5347302,0.0346737,NA,WrongKey,J,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,6,
2020-05-07,10:41:11.4198,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0.5624751,0.027745,NA,WrongKey,L,None,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,6,
2020-05-07,10:41:11.4198,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5696697,0.0071946,NA,NA,NA,NA,6,Correct,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,1,Accepted,KeySequence,6,
2020-05-07,10:41:11.4538,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0,0,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,7,
2020-05-07,10:41:11.4886,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0.0346732,0.0346732,NA,WrongKey,H,K,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,7,
2020-05-07,10:41:11.5235,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0.0694311,0.0347579,NA,WrongKey,J,None,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,7,
2020-05-07,10:41:12.2734,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826299,0.7568678,NA,NA,NA,NA,7,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,7,
2020-05-07,10:41:12.6066,3,3,KeyDown,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,LeftCommand,0,0,NA,WrongKey,H,K,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,8,
2020-05-07,10:41:13.3565,3,3,KeySequenceStopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7568895,0.7568895,NA,NA,NA,NA,8,Mistyped,Fast,Accepted,HKJL,ClosedByDeadzone,0,1,0.4,1000,2,1,Running,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,8,
2020-05-07,10:41:13.9751,3,3,Stopped,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Stopped,NA,1,1,0.25,1,1.061658,0,Rejected,KeySequence,8,
