Date,Timestamp,GameEvent,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,InputNumber
2020-05-05,11:15:39.1184,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.09980919,0.0332877,NA,WrongKey,L,None,41,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,41,
2020-05-05,11:15:39.1194,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1165412,0.016732,NA,NA,NA,NA,41,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,41,
2020-05-05,11:15:39.1683,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,42,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,42,
2020-05-05,11:15:39.2024,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0332253,0.0332253,NA,WrongKey,H,K,42,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,42,
2020-05-05,11:15:39.2344,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0665681,0.0333428,NA,WrongKey,J,None,42,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,42,
2020-05-05,11:15:39.2678,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0998829,0.0333148,NA,WrongKey,L,None,42,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,42,
2020-05-05,11:15:39.2688,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1166647,0.0167818,NA,NA,NA,NA,42,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,42,
2020-05-05,11:15:39.3017,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,43,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,43,
2020-05-05,11:15:39.3347,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0332545,0.0332545,NA,WrongKey,H,K,43,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,43,
2020-05-05,11:15:39.3849,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0833117,0.0500572,NA,WrongKey,J,None,43,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,43,
2020-05-05,11:15:39.4179,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1166275,0.0333158,NA,WrongKey,L,None,43,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,43,
2020-05-05,11:15:39.4199,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334088,0.0167813,NA,NA,NA,NA,43,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,43,
2020-05-05,11:15:39.4518,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,44,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,44,
2020-05-05,11:15:39.4848,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0332548,0.0332548,NA,WrongKey,H,K,44,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,44,
2020-05-05,11:15:39.5368,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.08319101,0.0499362,NA,WrongKey,J,None,44,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,44,
2020-05-05,11:15:39.5679,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.116617,0.033426,NA,WrongKey,L,None,44,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,44,
2020-05-05,11:15:39.5699,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1333378,0.0167208,NA,NA,NA,NA,44,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,44,
2020-05-05,11:15:39.6011,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,45,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,45,
2020-05-05,11:15:39.6351,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0333624,0.0333624,NA,WrongKey,H,K,45,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,45,
2020-05-05,11:15:39.6688,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0667092,0.0333468,NA,WrongKey,J,None,45,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,45,
2020-05-05,11:15:39.7018,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1000041,0.0332949,NA,WrongKey,L,None,45,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,45,
2020-05-05,11:15:39.7029,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1168908,0.0168867,NA,NA,NA,NA,45,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,45,
2020-05-05,11:15:39.7349,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,46,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,46,
2020-05-05,11:15:39.7847,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0501758,0.0501758,NA,WrongKey,H,K,46,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,46,
2020-05-05,11:15:39.8187,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.0835533,0.0333775,NA,WrongKey,J,None,46,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,46,
2020-05-05,11:15:39.8515,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1167679,0.0332146,NA,WrongKey,L,None,46,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,46,
2020-05-05,11:15:39.8535,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1335967,0.0168288,NA,NA,NA,NA,46,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,46,
2020-05-05,11:15:39.8845,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,47,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:39.9184,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.033268,0.033268,NA,WrongKey,H,K,47,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:39.9685,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.083305,0.050037,NA,WrongKey,J,None,47,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:40.0010,Moving down (arrow) - lane: 1,KeyDown,DownArrow,0.1165224,0.0332174,NA,WrongKey,L,None,47,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:40.0030,Moving down (arrow) - lane: 1,KeySequenceStopped,NA,0.1334185,0.0168961,NA,NA,NA,NA,47,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:40.1184,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,47,
2020-05-05,11:15:40.0351,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,48,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,48,
2020-05-05,11:15:40.0684,Waiting for input,KeyDown,DownArrow,0.0334281,0.0334281,NA,WrongKey,H,K,48,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,48,
2020-05-05,11:15:40.1014,Waiting for input,KeyDown,DownArrow,0.0666789,0.0332508,NA,WrongKey,J,None,48,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,48,
2020-05-05,11:15:40.1344,Waiting for input,KeyDown,DownArrow,0.1000052,0.0333263,NA,WrongKey,L,None,48,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,48,
2020-05-05,11:15:40.1364,Waiting for input,KeySequenceStopped,NA,0.1169323,0.0169271,NA,NA,NA,NA,48,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,48,
2020-05-05,11:15:40.1848,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,49,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,49,
2020-05-05,11:15:40.2188,Waiting for input,KeyDown,DownArrow,0.033402,0.033402,NA,WrongKey,H,K,49,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,49,
2020-05-05,11:15:40.2518,Waiting for input,KeyDown,DownArrow,0.0668162,0.0334142,NA,WrongKey,J,None,49,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,49,
2020-05-05,11:15:40.2850,Waiting for input,KeyDown,DownArrow,0.100047,0.0332308,NA,WrongKey,L,None,49,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,49,
2020-05-05,11:15:40.2860,Waiting for input,KeySequenceStopped,NA,0.1168251,0.0167781,NA,NA,NA,NA,49,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,49,
2020-05-05,11:15:40.3345,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,50,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,50,
2020-05-05,11:15:40.3685,Waiting for input,KeyDown,DownArrow,0.0334936,0.0334936,NA,WrongKey,H,K,50,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,50,
2020-05-05,11:15:40.4010,Waiting for input,KeyDown,DownArrow,0.0665747,0.0330811,NA,WrongKey,J,None,50,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,50,
2020-05-05,11:15:40.4344,Waiting for input,KeyDown,DownArrow,0.1000074,0.0334327,NA,WrongKey,L,None,50,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,50,
2020-05-05,11:15:40.4364,Waiting for input,KeySequenceStopped,NA,0.1168661,0.0168587,NA,NA,NA,NA,50,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,50,
2020-05-05,11:15:40.4684,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,51,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,51,
2020-05-05,11:15:40.5184,Waiting for input,KeyDown,DownArrow,0.0500929,0.0500929,NA,WrongKey,H,K,51,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,51,
2020-05-05,11:15:40.5518,Waiting for input,KeyDown,DownArrow,0.0834316,0.0333387,NA,WrongKey,J,None,51,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,51,
2020-05-05,11:15:40.5847,Waiting for input,KeyDown,DownArrow,0.1167761,0.0333445,NA,WrongKey,L,None,51,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,51,
2020-05-05,11:15:40.5858,Waiting for input,KeySequenceStopped,NA,0.1334291,0.016653,NA,NA,NA,NA,51,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,51,
2020-05-05,11:15:40.6184,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,52,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,52,
2020-05-05,11:15:40.6514,Waiting for input,KeyDown,DownArrow,0.0331837,0.0331837,NA,WrongKey,H,K,52,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,52,
2020-05-05,11:15:40.6848,Waiting for input,KeyDown,DownArrow,0.0665576,0.0333739,NA,WrongKey,J,None,52,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,52,
2020-05-05,11:15:40.7346,Waiting for input,KeyDown,DownArrow,0.1164191,0.0498615,NA,WrongKey,L,None,52,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,52,
2020-05-05,11:15:40.7356,Waiting for input,KeySequenceStopped,NA,0.1333072,0.0168881,NA,NA,NA,NA,52,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,52,
2020-05-05,11:15:40.7687,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,53,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:40.8013,Waiting for input,KeyDown,DownArrow,0.033281,0.033281,NA,WrongKey,H,K,53,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:40.8353,Waiting for input,KeyDown,DownArrow,0.0663384,0.0330574,NA,WrongKey,J,None,53,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:40.8678,Waiting for input,KeyDown,DownArrow,0.09991159,0.0335732,NA,WrongKey,L,None,53,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:40.8698,Waiting for input,KeySequenceStopped,NA,0.1166169,0.0167053,NA,NA,NA,NA,53,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:41.0187,Moving down (arrow) - lane: 2,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,53,
2020-05-05,11:15:41.0177,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,54,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.6184,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.5998946,0.5998946,NA,WrongKey,H,K,54,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.6514,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.6332062,0.0333116,NA,WrongKey,J,None,54,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.6844,Moving down (arrow) - lane: 2,KeyDown,DownArrow,0.666481,0.0332748,NA,WrongKey,L,None,54,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.6874,Moving down (arrow) - lane: 2,KeySequenceStopped,NA,0.683284,0.0168031,NA,NA,NA,NA,54,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.7841,Waiting for input,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,54,
2020-05-05,11:15:41.7353,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,55,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,55,
2020-05-05,11:15:41.7681,Waiting for input,KeyDown,DownArrow,0.0336628,0.0336628,NA,WrongKey,H,K,55,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,55,
2020-05-05,11:15:41.8021,Waiting for input,KeyDown,DownArrow,0.0666002,0.0329374,NA,WrongKey,J,None,55,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,55,
2020-05-05,11:15:41.8351,Waiting for input,KeyDown,DownArrow,0.09994149,0.0333413,NA,WrongKey,L,None,55,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,55,
2020-05-05,11:15:41.8361,Waiting for input,KeySequenceStopped,NA,0.1167543,0.0168128,NA,NA,NA,NA,55,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,55,
2020-05-05,11:15:41.8677,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,56,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,56,
2020-05-05,11:15:41.9037,Waiting for input,KeyDown,DownArrow,0.0333194,0.0333194,NA,WrongKey,H,K,56,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,56,
2020-05-05,11:15:41.9516,Waiting for input,KeyDown,DownArrow,0.0833971,0.0500777,NA,WrongKey,J,None,56,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,56,
2020-05-05,11:15:41.9846,Waiting for input,KeyDown,DownArrow,0.1168731,0.033476,NA,WrongKey,L,None,56,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,56,
2020-05-05,11:15:41.9866,Waiting for input,KeySequenceStopped,NA,0.1334614,0.0165883,NA,NA,NA,NA,56,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,56,
2020-05-05,11:15:42.0186,Waiting for input,KeyDown,DownArrow,0,0,NA,WrongKey,H,K,57,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
2020-05-05,11:15:42.0516,Waiting for input,KeyDown,DownArrow,0.0332154,0.0332154,NA,WrongKey,H,K,57,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
2020-05-05,11:15:42.0846,Waiting for input,KeyDown,DownArrow,0.0665397,0.0333243,NA,WrongKey,J,None,57,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
2020-05-05,11:15:42.1185,Waiting for input,KeyDown,DownArrow,0.1000904,0.0335507,NA,WrongKey,L,None,57,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
2020-05-05,11:15:42.1195,Waiting for input,KeySequenceStopped,NA,0.1165241,0.0164337,NA,NA,NA,NA,57,Mistyped,Fast,Accepted,HKJL,ClosedByInputThreshold,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
2020-05-05,11:15:42.2854,Moving down (arrow) - lane: 3,Game event,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0.4,1000,2,1,Running,LooseOperation,0.5714286,1,0.25,0.5714286,1.151587,1,Accepted,KeySequence,57,
